name,latitude,longitude,iata_code,mac_iata_code,country_code,continent_code,currency_code,timezone,score
Cavern City Air Terminal,32.3375015258789,-104.263000488281,CNM,,US,NA,USD,America/Denver,0.60799998044967651
Canyonlands Field,38.75500107,-109.7549973,CNY,,US,NA,USD,America/Denver,0.70499998331069946
Yellowstone Regional Airport,44.520198822,-109.024002075,COD,,US,NA,USD,America/Denver,0.83499997854232788
Yellowstone Airport,44.68840027,-111.1179962,WYS,,US,NA,USD,America/Denver,0.72899997234344482
Missoula International Airport,46.91630173,-114.0910034,MSO,,US,NA,USD,America/Denver,0.93199998140335083
Telluride Regional Airport,37.9538002,-107.9079971,TEX,TEX,US,NA,USD,America/Denver,0.7720000147819519
Frank Wiley Field,46.4280014038086,-105.886001586914,MLS,,US,NA,USD,America/Denver,0.30300000309944153
Eagle Vail Airport,39.64260101,-106.9179993,EGE,EGE,US,NA,USD,America/Denver,0.86699998378753662
Rock Springs Sweetwater County Airport,41.59420013,-109.0650024,RKS,,US,NA,USD,America/Denver,0.81099998950958252
Dickinson Theodore Roosevelt Regional Airport,46.7974014282,-102.802001953,DIK,,US,NA,USD,America/Denver,0.78200000524520874
Santa Fe Municipal Airport,35.617099762,-106.088996887,SAF,SAF,US,NA,USD,America/Denver,0.85399997234344482
San Luis Valley Regional Bergman Field,37.4348983765,-105.866996765,ALS,,US,NA,USD,America/Denver,0.69700002670288086
Gillette Campbell County Airport,44.3488998413,-105.539001465,GCC,,US,NA,USD,America/Denver,0.82300001382827759
Albuquerque International Sunport,35.0401992797852,-106.609001159668,ABQ,,US,NA,USD,America/Denver,0.968999981880188
St George Municipal Airport,37.0363888889,-113.510305556,SGU,,US,NA,USD,America/Denver,0.84799998998641968
Rapid City Regional Airport,44.0452995300293,-103.056999206543,RAP,,US,NA,USD,America/Denver,0.91600000858306885
Casper-Natrona County International Airport,42.90800095,-106.4639969,CPR,,US,NA,USD,America/Denver,0.86400002241134644
Tocumen International Airport,9.0713596344,-79.3834991455,PTY,PTY,PA,,USD,America/Panama,0.94599997997283936
Sde Dov Airport,32.1147003173828,34.7821998596191,SDV,TLV,IL,AS,USD,Asia/Jerusalem,0.24199999868869781
Ovda International Airport,29.940299987793,34.9357986450195,VDA,ETH,IL,AS,USD,Asia/Jerusalem,0.079000003635883331
Eilat Airport,29.56130027771,34.9600982666016,ETH,ETH,IL,AS,USD,Asia/Jerusalem,0.492000013589859
Ben Gurion International Airport,32.0113983154297,34.8866996765137,TLV,TLV,IL,AS,USD,Asia/Jerusalem,0.953000009059906
Kosrae International Airport,5.35697984695,162.957992554,KSA,,FM,OC,USD,Pacific/Kosrae,0.41999998688697815
Bucholz Army Air Field,8.72012042999268,167.731994628906,KWA,,FM,OC,USD,Pacific/Majuro,0.44299998879432678
Marshall Islands International Airport,7.06476020812988,171.272003173828,MAJ,,MH,OC,USD,Pacific/Majuro,0.546999990940094
Pohnpei International Airport,6.98509979248047,158.208999633789,PNI,,FM,OC,USD,Pacific/Ponape,0.53899997472763062
Rota International Airport,14.1743001937866,145.24299621582,ROP,,US,OC,USD,Pacific/Saipan,0.33799999952316284
Saipan International Airport,15.1190004348755,145.72900390625,SPN,,US,OC,USD,Pacific/Saipan,0.67299997806549072
Del Rio International Airport,29.3742008209,-100.927001953,DRT,,US,NA,USD,America/Chicago,0.56300002336502075
Des Moines International Airport,41.5340003967285,-93.6631011962891,DSM,,US,NA,USD,America/Chicago,0.9660000205039978
Golden Triangle Regional Airport,33.4502983093,-88.5914001465,GTR,GTR,US,NA,USD,America/Chicago,0.81400001049041748
Chicago Rockford International Airport,42.1954002380371,-89.0971984863281,RFD,CHI,US,NA,USD,America/Chicago,0.71399998664855957
Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129,TBN,,US,NA,USD,America/Chicago,0.717000007629394
Bismarck Municipal Airport,46.7727012634277,-100.746002197266,BIS,,US,NA,USD,America/Chicago,0.906000018119812
Bemidji Regional Airport,47.50939941,-94.93370056,BJI,,US,NA,USD,America/Chicago,0.81300002336502075
Joplin Regional Airport,37.151798248291,-94.4982986450195,JLN,,US,NA,USD,America/Chicago,0.60600000619888306
Quincy Regional Baldwin Field,39.94269943,-91.19460297,UIN,,US,NA,USD,America/Chicago,0.6470000147819519
Northwest Florida Regional Airport,30.4832000732422,-86.5253982543945,VPS,,US,NA,USD,America/Chicago,0.93900001049041748
Central Wisconsin Airport,44.7775993347,-89.6668014526,CWA,CWA,US,NA,USD,America/Chicago,0.88700002431869507
Fort Dodge Regional Airport,42.55149841,-94.19259644,FOD,,US,NA,USD,America/Chicago,0.68599998950958252
Forbes Field,38.9509010314941,-95.6635971069336,FOE,TOP,US,NA,USD,America/Chicago,0.67599999904632568
Chicago O'Hare International Airport,41.97859955,-87.90480042,ORD,CHI,US,NA,USD,America/Chicago,0.99800002574920654
Southeast Texas Regional Airport,29.9507999420166,-94.0206985473633,BPT,,US,NA,USD,America/Chicago,0.77600002288818359
Brainerd Lakes Regional Airport,46.39830017,-94.13809967,BRD,,US,NA,USD,America/Chicago,0.80299997329711914
Salina Municipal Airport,38.7910003662109,-97.6521987915039,SLN,,US,NA,USD,America/Chicago,0.42800000309944153
Southeast Iowa Regional Airport,40.7831993103027,-91.1255035400391,BRL,,US,NA,USD,America/Chicago,0.63400000333786011
Brownsville South Padre Island International Airport,25.9067993164062,-97.4259033203125,BRO,,US,NA,USD,America/Chicago,0.85500001907348633
Wichita Mid Continent Airport,37.6498985290527,-97.4330978393555,ICT,,US,NA,USD,America/Chicago,0.95399999618530273
Hays Regional Airport,38.84220123,-99.27320099,HYS,,US,NA,USD,America/Chicago,0.7369999885559082
George Bush Intercontinental Houston Airport,29.9843997955322,-95.3414001464844,IAH,QHO,US,NA,USD,America/Chicago,0.99000000953674316
Texarkana Regional Webb Field,33.4537010192871,-93.9909973144531,TXK,,US,NA,USD,America/Chicago,0.6029999852180481
Tyler Pounds Regional Airport,32.3540992736816,-95.4023971557617,TYR,,US,NA,USD,America/Chicago,0.83899998664855957
Tupelo Regional Airport,34.2681007385254,-88.7698974609375,TUP,,US,NA,USD,America/Chicago,0.75400000810623169
Thief River Falls Regional Airport,48.06570053,-96.18499756,TVF,,US,NA,USD,America/Chicago,0.64300000667572021
South Arkansas Regional At Goodwin Field,33.2210006713867,-92.8133010864258,ELD,,US,NA,USD,America/Chicago,0.44999998807907104
Williamson County Regional Airport,37.75500107,-89.01110077,MWA,,US,NA,USD,America/Chicago,0.66399997472763062
Lincoln Airport,40.851001739502,-96.7592010498047,LNK,,US,NA,USD,America/Chicago,0.90100002288818359
Grand Forks International Airport,47.9492988586426,-97.1761016845703,GFK,,US,NA,USD,America/Chicago,0.875
Manhattan Regional Airport,39.140998840332,-96.6707992553711,MHK,,US,NA,USD,America/Chicago,0.68300002813339233
Duluth International Airport,46.842098236084,-92.193603515625,DLH,DLH,US,NA,USD,America/Chicago,0.88999998569488525
Lawton Fort Sill Regional Airport,34.5676994324,-98.4166030884,LAW,,US,NA,USD,America/Chicago,0.62400001287460327
Lubbock Preston Smith International Airport,33.6636009216309,-101.822998046875,LBB,,US,NA,USD,America/Chicago,0.890999972820282
Rhinelander Oneida County Airport,45.6311988830566,-89.4674987792969,RHI,,US,NA,USD,America/Chicago,0.81300002336502075
Dallas Love Field,32.8470993041992,-96.8517990112305,DAL,QDF,US,NA,USD,America/Chicago,0.98299998044967651
Branson Airport,36.532082,-93.200544,BKG,,US,NA,USD,America/Chicago,0.77499997615814209
Shreveport Regional Airport,32.4466018676758,-93.8255996704102,SHV,,US,NA,USD,America/Chicago,0.91600000858306885
Huron Regional Airport,44.3852005004883,-98.2285003662109,HON,,US,NA,USD,America/Chicago,0.70200002193450928
Joe Foss Field Airport,43.5820007324,-96.741897583,FSD,,US,NA,USD,America/Chicago,0.94300001859664917
Kansas City International Airport,39.2975997924805,-94.7138977050781,MCI,MKC,US,NA,USD,America/Chicago,0.98500001430511475
Mc Cook Ben Nelson Regional Airport,40.20629883,-100.5920029,MCK,,US,NA,USD,America/Chicago,0.61500000953674316
East Texas Regional Airport,32.3839988708496,-94.7115020751953,GGG,,US,NA,USD,America/Chicago,0.6119999885559082
General Mitchell International Airport,42.9472007751465,-87.896598815918,MKE,MKE,US,NA,USD,America/Chicago,0.98199999332427979
Mc Kellar Sipes Regional Airport,35.59989929,-88.91560364,MKL,,US,NA,USD,America/Chicago,0.48199999332427979
Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,SUX,,US,NA,USD,America/Chicago,0.61599999666213989
Devils Lake Regional Airport,48.11420059,-98.90879822,DVL,,US,NA,USD,America/Chicago,0.62999999523162842
Tulsa International Airport,36.1983985900879,-95.8880996704102,TUL,TUL,US,NA,USD,America/Chicago,0.95999997854232788
Memorial Field,34.4780006408691,-93.0961990356445,HOT,,US,NA,USD,America/Chicago,0.50900000333786011
Hobby Airport,29.64539909,-95.27890015,HOU,QHO,US,NA,USD,America/Chicago,0.984000027179718
Lafayette Regional Airport,30.20529938,-91.98760223,LFT,,US,NA,USD,America/Chicago,0.89899998903274536
Waco Regional Airport,31.6112995147705,-97.2304992675781,ACT,,US,NA,USD,America/Chicago,0.68599998950958252
Rochester International Airport,43.9082984924316,-92.5,RST,,US,NA,USD,America/Chicago,0.88099998235702515
Hector International Airport,46.9207000732422,-96.815803527832,FAR,,US,NA,USD,America/Chicago,0.93999999761581421
Mid Delta Regional Airport,33.4828987121582,-90.9856033325195,GLH,,US,NA,USD,America/Chicago,0.69900000095367432
Quad City International Airport,41.4485015869141,-90.5074996948242,MLI,,US,NA,USD,America/Chicago,0.93300002813339233
Minneapolis-St Paul International,44.8819999695,-93.2218017578,MSP,MSP,US,NA,USD,America/Chicago,0.99400001764297485
Louis Armstrong New Orleans International Airport,29.9934005737305,-90.2580032348633,MSY,MSY,US,NA,USD,America/Chicago,0.98799997568130493
Kirksville Regional Airport,40.0934982299805,-92.5448989868164,IRK,,US,NA,USD,America/Chicago,0.59299999475479126
Sloulin Field International Airport,48.177898407,-103.641998291,ISN,,US,NA,USD,America/Chicago,0.85799998044967651
Laredo International Airport,27.5438003540039,-99.4616012573242,LRD,,US,NA,USD,America/Chicago,0.84299999475479126
La Crosse Municipal Airport,43.87900162,-91.25669861,LSE,,US,NA,USD,America/Chicago,0.86400002241134644
Columbia Regional Airport,38.8180999755859,-92.219596862793,COU,,US,NA,USD,America/Chicago,0.7070000171661377
Pensacola International Airport,30.4734001159668,-87.1865997314453,PNS,,US,NA,USD,America/Chicago,0.96299999952316284
San Angelo Regional Mathis Field,31.3577003479004,-100.496002197266,SJT,,US,NA,USD,America/Chicago,0.6600000262260437
Jackson-Medgar Wiley Evers International Airport,32.3111991882,-90.0758972168,JAN,JAN,US,NA,USD,America/Chicago,0.93999999761581421
Jonesboro Municipal Airport,35.8316993713379,-90.6464004516602,JBR,,US,NA,USD,America/Chicago,0.597000002861023
Barkley Regional Airport,37.0607986450195,-88.7738037109375,PAH,,US,NA,USD,America/Chicago,0.7850000262260437
Chisholm Hibbing Airport,47.38660049,-92.83899689,HIB,,US,NA,USD,America/Chicago,0.78600001335144043
University of Illinois Willard Airport,40.03919983,-88.27809906,CMI,,US,NA,USD,America/Chicago,0.71700000762939453
Austin Bergstrom International Airport,30.1944999694824,-97.6698989868164,AUS,AUS,US,NA,USD,America/Chicago,0.98500001430511475
Gulfport Biloxi International Airport,30.4073009490967,-89.0700988769531,GPT,GPT,US,NA,USD,America/Chicago,0.93000000715255737
Austin Straubel International Airport,44.4850997924805,-88.1296005249023,GRB,,US,NA,USD,America/Chicago,0.93400001525878906
Central Nebraska Regional Airport,40.9674987792969,-98.3096008300781,GRI,,US,NA,USD,America/Chicago,0.625
Robert Gray  Army Air Field Airport,31.067199707,-97.8289031982,GRK,ILE,US,NA,USD,America/Chicago,0.89300000667572021
Will Rogers World Airport,35.3931007385254,-97.600700378418,OKC,OKC,US,NA,USD,America/Chicago,0.97299998998641968
Eppley Airfield,41.3031997680664,-95.8940963745117,OMA,OMA,US,NA,USD,America/Chicago,0.97699999809265137
Corpus Christi International Airport,27.7703990936279,-97.5011978149414,CRP,,US,NA,USD,America/Chicago,0.89200001955032349
Minot International Airport,48.2593994140625,-101.279998779297,MOT,,US,NA,USD,America/Chicago,0.8970000147819519
Easterwood Field,30.58860016,-96.36380005,CLL,,US,NA,USD,America/Chicago,0.83799999952316284
"Baton Rouge Metropolitan, Ryan Field",30.53319931,-91.14959717,BTR,,US,NA,USD,America/Chicago,0.93300002813339233
Ford Airport,45.8184013367,-88.1145019531,IMT,,US,NA,USD,America/Chicago,0.79000002145767212
Falls International Airport,48.5662002563477,-93.4030990600586,INL,,US,NA,USD,America/Chicago,0.79900002479553223
Owensboro Daviess County Airport,37.74010086,-87.16680145,OWB,,US,NA,USD,America/Chicago,0.68800002336502075
Victoria Regional Airport,28.8526000976562,-96.9185028076172,VCT,,US,NA,USD,America/Chicago,0.66500002145767212
Northwest Florida Beaches International Airport,30.3417,-85.7973,ECP,PFN,US,NA,USD,America/Chicago,0.93599998950958252
Bill and Hilary Clinton National Airport,34.7294006347656,-92.2242965698242,LIT,,US,NA,USD,America/Chicago,0.95599997043609619
San Antonio International Airport,29.5337009429932,-98.4698028564453,SAT,,US,NA,USD,America/Chicago,0.98100000619888306
Greater Peoria Regional Airport,40.6641998291016,-89.6932983398438,PIA,,US,NA,USD,America/Chicago,0.91900002956390381
Hattiesburg Laurel Regional Airport,31.4671001434326,-89.3370971679688,PIB,,US,NA,USD,America/Chicago,0.66699999570846558
Pierre Regional Airport,44.38270187,-100.2860031,PIR,,US,NA,USD,America/Chicago,0.76200002431869507
The Eastern Iowa Airport,41.8847007751465,-91.7108001708984,CID,CID,US,NA,USD,America/Chicago,0.9440000057220459
Jamestown Regional Airport,46.92969894,-98.67819977,JMS,,US,NA,USD,America/Chicago,0.64800000190734863
Chicago Midway International Airport,41.7859992980957,-87.7524032592773,MDW,CHI,US,NA,USD,America/Chicago,0.99099999666213989
Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,MGM,,US,NA,USD,America/Chicago,0.8970000147819519
Abraham Lincoln Capital Airport,39.84410095,-89.67790222,SPI,,US,NA,USD,America/Chicago,0.84600001573562622
Sheppard Air Force Base-Wichita Falls Municipal Airport,33.98880005,-98.49189758,SPS,,US,NA,USD,America/Chicago,0.64300000667572021
St Cloud Regional Airport,45.5466003417969,-94.0598983764648,STC,,US,NA,USD,America/Chicago,0.453000009059906
Lambert St Louis International Airport,38.7486991882324,-90.370002746582,STL,STL,US,NA,USD,America/Chicago,0.98600000143051147
Dallas Fort Worth International Airport,32.896800994873,-97.0380020141602,DFW,QDF,US,NA,USD,America/Chicago,0.99500000476837158
Northwest Alabama Regional Airport,34.74530029,-87.61019897,MSL,,US,NA,USD,America/Chicago,0.703000009059906
Dane County Regional,43.1399002075195,-89.3375015258789,MSN,,US,NA,USD,America/Chicago,0.96100002527236938
Monroe Regional Airport,32.5108985900879,-92.0376968383789,MLU,,US,NA,USD,America/Chicago,0.871999979019165
North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,LBF,,US,NA,USD,America/Chicago,0.72299998998641968
Liberal Mid-America Regional Airport,37.0442009,-100.9599991,LBL,,US,NA,USD,America/Chicago,0.70999997854232788
Outagamie County Regional Airport,44.2580986023,-88.5190963745,ATW,,US,NA,USD,America/Chicago,0.921999990940094
Watertown Regional Airport,44.91400146,-97.15470123,ATY,,US,NA,USD,America/Chicago,0.70200002193450928
Dothan Regional Airport,31.3213005065918,-85.4496002197266,DHN,,US,NA,USD,America/Chicago,0.8410000205039978
Kearney Regional Airport,40.72700119,-99.00679779,EAR,,US,NA,USD,America/Chicago,0.77399998903274536
Chippewa Valley Regional Airport,44.8657989501953,-91.4842987060547,EAU,,US,NA,USD,America/Chicago,0.82300001382827759
Gogebic Iron County Airport,46.5275001526,-90.131401062,IWD,,US,NA,USD,America/Chicago,0.64200001955032349
Waterloo Regional Airport,42.5570983886719,-92.4002990722656,ALO,,US,NA,USD,America/Chicago,0.62000000476837158
Rick Husband Amarillo International Airport,35.2193984985352,-101.706001281738,AMA,AMA,US,NA,USD,America/Chicago,0.87699997425079346
Garden City Regional Airport,37.9275016785,-100.723999023,GCK,,US,NA,USD,America/Chicago,0.593999981880188
Key Field,32.3325996398926,-88.7518997192383,MEI,,US,NA,USD,America/Chicago,0.74800002574920654
Memphis International Airport,35.0424003601074,-89.9766998291016,MEM,,US,NA,USD,America/Chicago,0.97699999809265137
Mc Allen Miller International Airport,26.17580032,-98.23860168,MFE,,US,NA,USD,America/Chicago,0.906000018119812
Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118,BMI,,US,NA,USD,America/Chicago,0.91399997472763062
Nashville International Airport,36.1245002746582,-86.6781997680664,BNA,,US,NA,USD,America/Chicago,0.98299998044967651
Valley International Airport,26.2285003662109,-97.6544036865234,HRL,,US,NA,USD,America/Chicago,0.87300002574920654
Boone County Airport,36.2615013122559,-93.1547012329102,HRO,,US,NA,USD,America/Chicago,0.56000000238418579
Huntsville International Carl T Jones Field,34.6371994018555,-86.7751007080078,HSV,,US,NA,USD,America/Chicago,0.93999999761581421
Cape Girardeau Regional Airport,37.2252998352051,-89.57080078125,CGI,,US,NA,USD,America/Chicago,0.64800000190734863
Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,BHM,,US,NA,USD,America/Chicago,0.96299999952316284
Alexandria International Airport,31.3274002075195,-92.5497970581055,AEX,ESF,US,NA,USD,America/Chicago,0.87900000810623169
Midland International Airport,31.9424991607666,-102.202003479004,MAF,,US,NA,USD,America/Chicago,0.88999998569488525
Mobile Regional Airport,30.6912002563477,-88.2427978515625,MOB,MOB,US,NA,USD,America/Chicago,0.92799997329711914
Abilene Regional Airport,32.4113006592,-99.6819000244,ABI,,US,NA,USD,America/Chicago,0.71399998664855957
Aberdeen Regional Airport,45.4491004943848,-98.4217987060547,ABR,,US,NA,USD,America/Chicago,0.82999998331069946
Evansville Regional Airport,38.0369987488,-87.5324020386,EVV,,US,NA,USD,America/Chicago,0.88700002431869507
Springfield Branson National Airport,37.24570084,-93.38860321,SGF,,US,NA,USD,America/Chicago,0.93599998950958252
Dubuque Regional Airport,42.40200043,-90.70950317,DBQ,,US,NA,USD,America/Chicago,0.61799997091293335
Dodge City Regional Airport,37.7634010314941,-99.9655990600586,DDC,,US,NA,USD,America/Chicago,0.72600001096725464
Decatur Airport,39.8345985412598,-88.8656997680664,DEC,,US,NA,USD,America/Chicago,0.64999997615814209
Lake Charles Regional Airport,30.1261005401611,-93.2232971191406,LCH,,US,NA,USD,America/Chicago,0.83700001239776611
Fort Smith Regional Airport,35.3366012573242,-94.3674011230469,FSM,,US,NA,USD,America/Chicago,0.85699999332427979
Mason City Municipal Airport,43.1577987671,-93.3312988281,MCW,,US,NA,USD,America/Chicago,0.76899999380111694
Northwest Arkansas Regional Airport,36.2818984985,-94.3068008423,XNA,FYV,US,NA,USD,America/Chicago,0.93900001049041748
Flamingo International Airport,12.1309995651245,-68.2685012817383,BON,,BQ,,USD,America/Curacao,0.8059999942779541
Laughlin Bullhead International Airport,35.15739822,-114.5599976,IFP,,US,NA,USD,America/Phoenix,0.2630000114440918
Kingman Airport,35.2594985961914,-113.938003540039,IGM,,US,NA,USD,America/Phoenix,0.68500000238418579
Tucson International Airport,32.1161003112793,-110.94100189209,TUS,TUS,US,NA,USD,America/Phoenix,0.97000002861022949
Phoenix-Mesa-Gateway Airport,33.30780029,-111.6549988,AZA,PHX,US,NA,USD,America/Phoenix,0.9309999942779541
Ernest A. Love Field,34.65449905,-112.4199982,PRC,,US,NA,USD,America/Phoenix,0.72899997234344482
Phoenix Sky Harbor International Airport,33.4342994689941,-112.012001037598,PHX,PHX,US,NA,USD,America/Phoenix,0.99199998378753662
Show Low Regional Airport,34.265499115,-110.005996704,SOW,,US,NA,USD,America/Phoenix,0.62599998712539673
Grand Canyon National Park Airport,35.9524002075195,-112.147003173828,GCN,GCN,US,NA,USD,America/Phoenix,0.10199999809265137
Flagstaff Pulliam Airport,35.13850021,-111.6709976,FLG,GCN,US,NA,USD,America/Phoenix,0.8619999885559082
Yuma MCAS/Yuma International Airport,32.65660095,-114.6060028,YUM,,US,NA,USD,America/Phoenix,0.8529999852180481
Virgin Gorda Airport,18.4463996887207,-64.4274978637695,VIJ,,VG,,USD,America/Tortola,0.64399999380111694
Terrance B. Lettsome International Airport,18.4447994232178,-64.5429992675781,EIS,EIS,VG,,USD,America/Tortola,0.824999988079071
Lebanon Municipal Airport,43.6260986328125,-72.30419921875,LEB,,US,NA,USD,America/New_York,0.69800001382827759
Kalamazoo Battle Creek International Airport,42.2349014282227,-85.5521011352539,AZO,,US,NA,USD,America/New_York,0.87400001287460327
Capital City Airport,42.7787017822266,-84.58740234375,LAN,,US,NA,USD,America/New_York,0.92400002479553223
Sawyer International Airport,46.3535995483,-87.395401001,MQT,,US,NA,USD,America/New_York,0.84299999475479126
Louisville International,38.1744003295898,-85.7360000610352,SDF,,US,NA,USD,America/New_York,0.97000002861022949
Columbia Metropolitan Airport,33.9388008117676,-81.119499206543,CAE,,US,NA,USD,America/New_York,0.94599997997283936
Augusta Regional At Bush Field,33.3698997497559,-81.9645004272461,AGS,,US,NA,USD,America/New_York,0.92100000381469727
Athens Ben Epps Airport,33.948600769043,-83.326301574707,AHN,,US,NA,USD,America/New_York,0.54799997806549072
Block Island State Airport,41.1680984497,-71.577796936,BID,,US,NA,USD,America/New_York,0.0560000017285347
New Castle Airport,39.67869949,-75.60649872,ILG,ILG,US,NA,USD,America/New_York,0.78600001335144043
Wilmington International Airport,34.2705993652344,-77.9026031494141,ILM,,US,NA,USD,America/New_York,0.93500000238418579
Lovell Field,35.0353012084961,-85.2037963867188,CHA,CHA,US,NA,USD,America/New_York,0.92900002002716064
Charlottesville Albemarle Airport,38.138599395752,-78.4529037475586,CHO,,US,NA,USD,America/New_York,0.91100001335144043
Charleston International Airport,32.89860153,-80.04049683,CHS,,US,NA,USD,America/New_York,0.97100001573562622
Tri-State/Milton J. Ferguson Field,38.36669922,-82.55799866,HTS,,US,NA,USD,America/New_York,0.843999981880188
Toledo Express Airport,41.58679962,-83.80780029,TOL,,US,NA,USD,America/New_York,0.73100000619888306
Tampa International Airport,27.9755001068115,-82.533203125,TPA,TPA,US,NA,USD,America/New_York,0.99000000953674316
Trenton Mercer Airport,40.2766990661621,-74.8134994506836,TTN,QPH,US,NA,USD,America/New_York,0.91100001335144043
Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,CVG,CVG,US,NA,USD,America/New_York,0.9779999852180481
Florence Regional Airport,34.1853981018066,-79.7238998413086,FLO,,US,NA,USD,America/New_York,0.85000002384185791
Bishop International Airport,42.9654006958008,-83.7435989379883,FNT,,US,NA,USD,America/New_York,0.94700002670288086
Ithaca Tompkins Regional Airport,42.4910011291504,-76.4583969116211,ITH,,US,NA,USD,America/New_York,0.88300001621246338
Manistee Co Blacker Airport,44.2723999,-86.24690247,MBL,,US,NA,USD,America/New_York,0.47299998998641968
MBS International Airport,43.532901763916,-84.0795974731445,MBS,,US,NA,USD,America/New_York,0.88700002431869507
Norfolk International Airport,36.8945999145508,-76.2012023925781,ORF,,US,NA,USD,America/New_York,0.972000002861023
Worcester Regional Airport,42.2672996520996,-71.8757019042969,ORH,,US,NA,USD,America/New_York,0.74099999666213989
Brunswick Golden Isles Airport,31.2588005065918,-81.4664993286133,BQK,SSI,US,NA,USD,America/New_York,0.80699998140335083
Adirondack Regional Airport,44.3852996826172,-74.2061996459961,SLK,,US,NA,USD,America/New_York,0.62699997425079346
Washington Dulles International Airport,38.94449997,-77.45580292,IAD,WAS,US,NA,USD,America/New_York,0.99400001764297485
Niagara Falls International Airport,43.1072998046875,-78.9461975097656,IAG,,US,NA,USD,America/New_York,0.847000002861023
Albert J Ellis Airport,34.8292007446,-77.6120986938,OAJ,,US,NA,USD,America/New_York,0.90200001001358032
McGhee Tyson Airport,35.81100082,-83.9940033,TYS,,US,NA,USD,America/New_York,0.95800000429153442
Bradford Regional Airport,41.8031005859375,-78.6400985717773,BFD,,US,NA,USD,America/New_York,0.65499997138977051
Cherry Capital Airport,44.7414016723633,-85.5821990966797,TVC,,US,NA,USD,America/New_York,0.90200001001358032
Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,HGR,,US,NA,USD,America/New_York,0.74800002574920654
Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,ELM,,US,NA,USD,America/New_York,0.88099998235702515
Martha's Vineyard Airport,41.3931007385,-70.6143035889,MVY,,US,NA,USD,America/New_York,0.7850000262260437
Lancaster Airport,40.1217002868652,-76.2960968017578,LNS,,US,NA,USD,America/New_York,0.75700002908706665
Altoona Blair County Airport,40.29639816,-78.31999969,AOO,,US,NA,USD,America/New_York,0.722000002861023
Morgantown Municipal Walter L. Bill Hart Field,39.64289856,-79.91629791,MGW,,US,NA,USD,America/New_York,0.77100002765655518
Manchester Airport,42.9325981140137,-71.4356994628906,MHT,MHT,US,NA,USD,America/New_York,0.95599997043609619
Miami International Airport,25.7931995391846,-80.2906036376953,MIA,MIA,US,NA,USD,America/New_York,0.99299997091293335
Richmond International Airport,37.505199432373,-77.3197021484375,RIC,,US,NA,USD,America/New_York,0.97500002384185791
Southwest Georgia Regional Airport,31.5354995727539,-84.1945037841797,ABY,,US,NA,USD,America/New_York,0.828000009059906
Nantucket Memorial Airport,41.25310135,-70.06020355,ACK,,US,NA,USD,America/New_York,0.80400002002716064
Dayton International Airport,39.902400970459,-84.2193984985352,DAY,DAY,US,NA,USD,America/New_York,0.97399997711181641
New Bedford Regional Airport,41.6761016845703,-70.956901550293,EWB,,US,NA,USD,America/New_York,0.53899997472763062
Coastal Carolina Regional Airport,35.0730018616,-77.0429000854,EWN,,US,NA,USD,America/New_York,0.87400001287460327
Newark Liberty International Airport,40.6925010681152,-74.168701171875,EWR,NYC,US,NA,USD,America/New_York,0.99900001287460327
Key West International Airport,24.5561008453369,-81.7595977783203,EYW,,US,NA,USD,America/New_York,0.95999997854232788
Raleigh County Memorial Airport,37.7873001099,-81.1241989136,BKW,,US,NA,USD,America/New_York,0.71100002527236938
Greenbrier Valley Airport,37.8582992554,-80.3994979858,LWB,,US,NA,USD,America/New_York,0.74599999189376831
Middle Georgia Regional Airport,32.692798614502,-83.6492004394531,MCN,MCN,US,NA,USD,America/New_York,0.7160000205039978
Orlando International Airport,28.4293994903564,-81.3089981079102,MCO,ORL,US,NA,USD,America/New_York,0.996999979019165
Naples Municipal Airport,26.1525993347,-81.7752990723,APF,,US,NA,USD,America/New_York,0.24699999392032623
Alpena County Regional Airport,45.0780983,-83.56030273,APN,,US,NA,USD,America/New_York,0.79500001668930054
Muskegon County Airport,43.16949844,-86.23819733,MKG,,US,NA,USD,America/New_York,0.79900002479553223
Logan International Airport,42.36429977,-71.00520325,BOS,BOS,US,NA,USD,America/New_York,0.99599999189376831
Tweed New Haven Airport,41.26369858,-72.88680267,HVN,,US,NA,USD,America/New_York,0.86299997568130493
Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,HYA,,US,NA,USD,America/New_York,0.68999999761581421
Detroit Metro Airport,42.2123985290527,-83.353401184082,DTW,DTT,US,NA,USD,America/New_York,0.99299997091293335
DuBois Regional Airport,41.17829895,-78.8986969,DUJ,,US,NA,USD,America/New_York,0.69199997186660767
Westchester County Airport,41.0670013427734,-73.7076034545898,HPN,,US,NA,USD,America/New_York,0.95099997520446777
Tri Cities Regional Tn Va Airport,36.4752006530762,-82.4074020385742,TRI,,US,NA,USD,America/New_York,0.90700000524520874
Blue Grass Airport,38.0364990234375,-84.6059036254883,LEX,,US,NA,USD,America/New_York,0.94499999284744263
